ジ,乳,事,二,児,地,子,字,寺,尓,師,慈,持,時,柱,次,璽,痔,磁,耳,自,路,辞,辭,爺
ジャ,者,蛇,邪
ジャズ,jazz
ズ,図,圖,酢,醋,頭
シ,仕,使,刺,史,司,四,址,士,始,子,市,師,志,指,支,枝,梓,歯,死,氏,為,私,糸,紙,緇,肢,視,觜,詞,試,詩,誌,資,賜,趾,錙,駟,ウス市,知,下,芝
シャ,射,斜,瀉,砂,社,紗,者,舎,謝,車,写,偕揚社,凡美社,遊文舎
シャン,shan
ソ,其,曽,楚,疎,疽,祖,祚,租,粗,素,蘇,酥,麤,鼠,厥
ソン,剃ン,反ン,孫,尊,損,村,染ン,樽,遜,邨
ソンカ,孫和
カ,下,乎,仮,何,価,加,化,可,嘉,夏,家,彼,戈,日,果,架,柯,歌,歟,河,火,禍,科,窩,花,華,蚊,課,貨,賈,軻,過,香,鹿,描,ヵ,掛,斯
カシ,仮シ,借シ,假シ,加脂,化シ,呵シ,嫁シ,家嗣,架シ,樫,河岸,瑕疵,科シ,菓子,藉シ,課シ,貸,貸シ,過脂,賀志,香至,cashi,賈至
カシュ,佳酒,嫁娶,華聚
シュ,主,呪,守,手,朱,株,炷,珠,種,腫,衆,酒,須,首
ナ,亡,儺,名,失,奈,奴,無,莫,菜
ナマ,奈麻,生,那間
マ,眞,真,間,馬,魔,[ma],負
マム,m.a.m,mam
マムギ,万无岐,万牟歧
ム,六,夢,無,牟,mgova
ムギ,武儀,麦,冬麦
ギ,偽,儀,妓,戯,技,擬,木,柝,樹,気,氣,疑,着,祇,紀,義,議,魏,岐
ギナ,義那
ギナマ,宜名真
マゴ,孫,間吾
マゴメ,眞篭,真篭,馬篭,馬籠,馬込,眞籠,真籠,間込
ゴ,五,仔,伍,児,呉,娘,子,後,御,期,棊,碁,語,誤,豆汁,豆油,アミ語,スー語
ゴメ,米,込メ
メ,女,奴,海布,目,目ェ,眼,芽,雌
メナ,目七,芽那
ナマタマゴ,生タマゴ
マタ,亦,俟タ,又,叉,待タ,復,竢タ,股,摩多
マタマ,俣摩,全間
タ,他,多,田,誰,太,為,爲,立
タマ,偶,多摩,多満,多磨,多麻,多麿,弾,玉,珠,球,霊,魂,tama,多舞,玉麻,田广,田摩
タマゴ,卵
ロ,廬,櫓,炉,盧,絽,艣,艪,路,露,驢,魯
ロウ,労,婁,廊,楼,樓,浪,漏,牢,琅,瘻,老,聾,蝋,蠟,郎,鑞,隴,row,rowe
ロウニャク,老若
ロウニャクナンニョ,老若男女
ウ,于,兎,卯,右,塢,宇,得,憂,有,禹,羽,雨,鵜,売,烏
ウニ,海胆,雲丹,恩希,有尓,有爾,uni
ニ,丹,二,似,尼,弐,烹,煮,肖,荷,二引,仁,兄
ク,九,具,区,區,口,句,吼,来,狗,瞿,苦,躯,軀
クナ,久那,紅菜
ナン,何,南,成ン,為ン,生ン,男,軟,難,鳴ン,nahn,nan
ナンニ,nanni,何ニ
ナンニョ,男女
ア,亜,亞,啞,婀,痾,呀,開,上
アカ,厭カ,垢,明カ,朱,淦,空カ,紅,緋,赤,赧,赫,赭,開カ,閼伽,阿哥,阿嘉,阿花,阿迦,飽カ,argha,阿賀
カパ,kapha
パ,把,波,派,羽
ジャマ,jama
マキ,万季,万紀,卷,巻,巻キ,捲キ,摩季,摩起,撒キ,播キ,槇,槙,満喜,牧,真城,真妃,真輝,磨季,磨毅,纒キ,蒔キ,薪,麻季,麻希,麻樹,麻紀,麻記,麻貴,万喜,万希,万樹,万生,万綺,万記,万貴,万輝,愛貴,摩樹,摩紀,未綺,槇木,槙木,満希,満木,満紀,牧記,眞來,眞叶,眞妃,眞祈,眞輝,真嬉,真暉,真槻,真葵,磨姫,磨希,磨生,磨紀,磨起,磨輝,舞伎,舞季,舞希,舞来,舞紀,舞綺,舞輝,茉季,茉希,茉樹,茉生,茉紀,茉綺,茉葵,茉貴,萬紀,蒔希,蒔月,鞠記,馬來,麗輝,麻伎,麻城,麻妃,麻姫,麻岐,麻揮,麻来,麻桔,麻稀,麻綺,麻葵,麻規,麻輝,麿基,maki,麻公,麻木,麻起
